Not sure we know that.  Might be best to set it for 15 accesses.,High-D
"We’ll take care of setting up this Order today!    BTW - no doubt you’ve seen several emails in the last few months regarding our moving over to a new database platform, and new software — AXON — you and I need to connect soon to discuss what this means to you and your consulting practice.  Let me know a few days/times that you’re available for a 15-20 minute call to go over the new Reseller Agreement that is the first step and go over what you can expect in the next few weeks.",High-D
So good to hear from you. Concert on crutches! Go you! Tomorrow is fine. I’ve got 12 – 1 and 2-3 open – or we could chat after 4:30.,High-D
CONGRATULATIONS MARIA! This is fantastic news.,High-D
Err then I would leave it for now – Got a lot on my plate -  if I come up with something and just happen to send it your way and you can  do what you will with it otherwise…. didn’t happen lol.,High-D
Evening all. Thursday I will be awol from 1 – 4. Design crunch – Friday/ Monday I am fair game – Who will set up the goto meeting?,High-D
"This email is to inform you of my resignation from my position as Lead Designer.   It has been a pleasure working with the team over the last year and a half, however I have decided to accept another opportunity.  This has been a difficult decision as I am truly passionate about Whole Brain Thinking, our team, our brand and our products and felt I have added value to the mission at Herrmann.   I do feel that the current lack of red and green at Herrmann needs to continue to be improved and while there have been recent steps taken to address some components in these areas, I feel this is the best decision.   I know Herrmann is on it’s way to launching some amazing new products and rebrand - I am honored to have been apart of such an innovative team and look forward to following your continued success. As I stated before I think WBT can truly impact the world.  Thank you again for the opportunity to work for Herrmann International. I wish you and your staff all the best.",High-D
No I have not shared with them yet. I have taken notes on what needs to be wrapped up or handed off and I planned on touching base with them today and tomorrow. I can discuss this with you this Thursday if you are available.   Let me know.,High-D
"This is good, will review. I was going to head to usual spot at 9:00am?",High-D
"Sure we can meet in person. Do you have any place in mind? I believe in what is being done at Herrmann and have been keen on expressing that Herrmann is doing great things for the world especially to Naomi.  Everyone has been taking care of Naomi these past few weeks as well. From giving up rooms, taking care of her when she fell ill and letting her know how glad we were to have her on the team.   Let me know what time tomorrow works for you.",High-D
